Date,LMP,Node
3/8/2017 12:00:00 AM,34.73,.Z.MAINE
3/8/2017 12:00:00 AM,35.51,.Z.NEWHAMPSHIRE
3/8/2017 12:00:00 AM,35.57,.Z.VERMONT
3/8/2017 12:00:00 AM,36.23,.Z.CONNECTICUT
3/8/2017 12:00:00 AM,36.09,.Z.RHODEISLAND
3/8/2017 12:00:00 AM,35.79,.Z.SEMASS
3/8/2017 12:00:00 AM,36.08,.Z.WCMASS
3/8/2017 12:00:00 AM,35.69,.Z.NEMASSBOST
3/8/2017 1:00:00 AM,44.84,.Z.MAINE
3/8/2017 1:00:00 AM,46.02,.Z.NEWHAMPSHIRE
3/8/2017 1:00:00 AM,46.28,.Z.VERMONT
3/8/2017 1:00:00 AM,47.16,.Z.CONNECTICUT
3/8/2017 1:00:00 AM,46.78,.Z.RHODEISLAND
3/8/2017 1:00:00 AM,46.3,.Z.SEMASS
3/8/2017 1:00:00 AM,46.83,.Z.WCMASS
3/8/2017 1:00:00 AM,46.28,.Z.NEMASSBOST
3/8/2017 2:00:00 AM,35.13,.Z.MAINE
3/8/2017 2:00:00 AM,36.14,.Z.NEWHAMPSHIRE
3/8/2017 2:00:00 AM,36.35,.Z.VERMONT
3/8/2017 2:00:00 AM,37.1,.Z.CONNECTICUT
3/8/2017 2:00:00 AM,36.78,.Z.RHODEISLAND
3/8/2017 2:00:00 AM,36.41,.Z.SEMASS
3/8/2017 2:00:00 AM,36.82,.Z.WCMASS
3/8/2017 2:00:00 AM,36.32,.Z.NEMASSBOST
3/8/2017 3:00:00 AM,34.65,.Z.MAINE
3/8/2017 3:00:00 AM,35.74,.Z.NEWHAMPSHIRE
3/8/2017 3:00:00 AM,36.02,.Z.VERMONT
3/8/2017 3:00:00 AM,36.78,.Z.CONNECTICUT
3/8/2017 3:00:00 AM,36.41,.Z.RHODEISLAND
3/8/2017 3:00:00 AM,36.05,.Z.SEMASS
3/8/2017 3:00:00 AM,36.48,.Z.WCMASS
3/8/2017 3:00:00 AM,35.94,.Z.NEMASSBOST
3/8/2017 4:00:00 AM,70.26,.Z.MAINE
3/8/2017 4:00:00 AM,72.56,.Z.NEWHAMPSHIRE
3/8/2017 4:00:00 AM,73.13,.Z.VERMONT
3/8/2017 4:00:00 AM,74.67,.Z.CONNECTICUT
3/8/2017 4:00:00 AM,73.9,.Z.RHODEISLAND
3/8/2017 4:00:00 AM,73.19,.Z.SEMASS
3/8/2017 4:00:00 AM,74.03,.Z.WCMASS
3/8/2017 4:00:00 AM,73,.Z.NEMASSBOST
3/8/2017 5:00:00 AM,22.05,.Z.MAINE
3/8/2017 5:00:00 AM,22.84,.Z.NEWHAMPSHIRE
3/8/2017 5:00:00 AM,22.97,.Z.VERMONT
3/8/2017 5:00:00 AM,23.49,.Z.CONNECTICUT
3/8/2017 5:00:00 AM,23.22,.Z.RHODEISLAND
3/8/2017 5:00:00 AM,23.02,.Z.SEMASS
3/8/2017 5:00:00 AM,23.26,.Z.WCMASS
3/8/2017 5:00:00 AM,22.96,.Z.NEMASSBOST
3/8/2017 6:00:00 AM,24.28,.Z.MAINE
3/8/2017 6:00:00 AM,25.05,.Z.NEWHAMPSHIRE
3/8/2017 6:00:00 AM,25.06,.Z.VERMONT
3/8/2017 6:00:00 AM,25.58,.Z.CONNECTICUT
3/8/2017 6:00:00 AM,25.2,.Z.RHODEISLAND
3/8/2017 6:00:00 AM,25.04,.Z.SEMASS
3/8/2017 6:00:00 AM,25.38,.Z.WCMASS
3/8/2017 6:00:00 AM,25.07,.Z.NEMASSBOST
3/8/2017 7:00:00 AM,36.34,.Z.MAINE
3/8/2017 7:00:00 AM,37.49,.Z.NEWHAMPSHIRE
3/8/2017 7:00:00 AM,37.46,.Z.VERMONT
3/8/2017 7:00:00 AM,38.22,.Z.CONNECTICUT
3/8/2017 7:00:00 AM,37.4,.Z.RHODEISLAND
3/8/2017 7:00:00 AM,37.38,.Z.SEMASS
3/8/2017 7:00:00 AM,37.91,.Z.WCMASS
3/8/2017 7:00:00 AM,37.5,.Z.NEMASSBOST
3/8/2017 8:00:00 AM,34.77,.Z.MAINE
3/8/2017 8:00:00 AM,36.05,.Z.NEWHAMPSHIRE
3/8/2017 8:00:00 AM,36.01,.Z.VERMONT
3/8/2017 8:00:00 AM,36.71,.Z.CONNECTICUT
3/8/2017 8:00:00 AM,35.93,.Z.RHODEISLAND
3/8/2017 8:00:00 AM,35.98,.Z.SEMASS
3/8/2017 8:00:00 AM,36.44,.Z.WCMASS
3/8/2017 8:00:00 AM,36.09,.Z.NEMASSBOST
3/8/2017 9:00:00 AM,15.3,.Z.MAINE
3/8/2017 9:00:00 AM,20.72,.Z.NEWHAMPSHIRE
3/8/2017 9:00:00 AM,20.7,.Z.VERMONT
3/8/2017 9:00:00 AM,21.04,.Z.CONNECTICUT
3/8/2017 9:00:00 AM,20.6,.Z.RHODEISLAND
3/8/2017 9:00:00 AM,20.63,.Z.SEMASS
3/8/2017 9:00:00 AM,20.89,.Z.WCMASS
3/8/2017 9:00:00 AM,20.71,.Z.NEMASSBOST
3/8/2017 10:00:00 AM,21.46,.Z.MAINE
3/8/2017 10:00:00 AM,22.35,.Z.NEWHAMPSHIRE
3/8/2017 10:00:00 AM,22.22,.Z.VERMONT
3/8/2017 10:00:00 AM,22.75,.Z.CONNECTICUT
3/8/2017 10:00:00 AM,22.26,.Z.RHODEISLAND
3/8/2017 10:00:00 AM,22.26,.Z.SEMASS
3/8/2017 10:00:00 AM,22.55,.Z.WCMASS
3/8/2017 10:00:00 AM,22.36,.Z.NEMASSBOST
3/8/2017 11:00:00 AM,20.66,.Z.MAINE
3/8/2017 11:00:00 AM,21.22,.Z.NEWHAMPSHIRE
3/8/2017 11:00:00 AM,21.01,.Z.VERMONT
3/8/2017 11:00:00 AM,21.59,.Z.CONNECTICUT
3/8/2017 11:00:00 AM,21.11,.Z.RHODEISLAND
3/8/2017 11:00:00 AM,21.1,.Z.SEMASS
3/8/2017 11:00:00 AM,21.38,.Z.WCMASS
3/8/2017 11:00:00 AM,21.21,.Z.NEMASSBOST
3/8/2017 12:00:00 PM,18.31,.Z.MAINE
3/8/2017 12:00:00 PM,18.83,.Z.NEWHAMPSHIRE
3/8/2017 12:00:00 PM,18.7,.Z.VERMONT
3/8/2017 12:00:00 PM,19.25,.Z.CONNECTICUT
3/8/2017 12:00:00 PM,18.74,.Z.RHODEISLAND
3/8/2017 12:00:00 PM,18.73,.Z.SEMASS
3/8/2017 12:00:00 PM,18.98,.Z.WCMASS
3/8/2017 12:00:00 PM,18.81,.Z.NEMASSBOST
3/8/2017 1:00:00 PM,17.48,.Z.MAINE
3/8/2017 1:00:00 PM,18.01,.Z.NEWHAMPSHIRE
3/8/2017 1:00:00 PM,17.93,.Z.VERMONT
3/8/2017 1:00:00 PM,18.52,.Z.CONNECTICUT
3/8/2017 1:00:00 PM,17.92,.Z.RHODEISLAND
3/8/2017 1:00:00 PM,17.89,.Z.SEMASS
3/8/2017 1:00:00 PM,18.2,.Z.WCMASS
3/8/2017 1:00:00 PM,17.98,.Z.NEMASSBOST
3/8/2017 2:00:00 PM,16.39,.Z.MAINE
3/8/2017 2:00:00 PM,17.37,.Z.NEWHAMPSHIRE
3/8/2017 2:00:00 PM,17.4,.Z.VERMONT
3/8/2017 2:00:00 PM,17.94,.Z.CONNECTICUT
3/8/2017 2:00:00 PM,17.36,.Z.RHODEISLAND
3/8/2017 2:00:00 PM,17.32,.Z.SEMASS
3/8/2017 2:00:00 PM,17.62,.Z.WCMASS
3/8/2017 2:00:00 PM,17.38,.Z.NEMASSBOST
3/8/2017 3:00:00 PM,14.61,.Z.MAINE
3/8/2017 3:00:00 PM,18.31,.Z.NEWHAMPSHIRE
3/8/2017 3:00:00 PM,18.41,.Z.VERMONT
3/8/2017 3:00:00 PM,18.9,.Z.CONNECTICUT
3/8/2017 3:00:00 PM,18.3,.Z.RHODEISLAND
3/8/2017 3:00:00 PM,18.26,.Z.SEMASS
3/8/2017 3:00:00 PM,18.6,.Z.WCMASS
3/8/2017 3:00:00 PM,18.32,.Z.NEMASSBOST
3/8/2017 4:00:00 PM,18.83,.Z.MAINE
3/8/2017 4:00:00 PM,19.79,.Z.NEWHAMPSHIRE
3/8/2017 4:00:00 PM,19.19,.Z.VERMONT
3/8/2017 4:00:00 PM,20.34,.Z.CONNECTICUT
3/8/2017 4:00:00 PM,19.67,.Z.RHODEISLAND
3/8/2017 4:00:00 PM,19.7,.Z.SEMASS
3/8/2017 4:00:00 PM,20.06,.Z.WCMASS
3/8/2017 4:00:00 PM,19.79,.Z.NEMASSBOST
3/8/2017 5:00:00 PM,43.61,.Z.MAINE
3/8/2017 5:00:00 PM,40.51,.Z.NEWHAMPSHIRE
3/8/2017 5:00:00 PM,44.33,.Z.VERMONT
3/8/2017 5:00:00 PM,45.71,.Z.CONNECTICUT
3/8/2017 5:00:00 PM,44.2,.Z.RHODEISLAND
3/8/2017 5:00:00 PM,44.43,.Z.SEMASS
3/8/2017 5:00:00 PM,45.17,.Z.WCMASS
3/8/2017 5:00:00 PM,44.67,.Z.NEMASSBOST
3/8/2017 6:00:00 PM,47.71,.Z.MAINE
3/8/2017 6:00:00 PM,46.73,.Z.NEWHAMPSHIRE
3/8/2017 6:00:00 PM,47.67,.Z.VERMONT
3/8/2017 6:00:00 PM,49.92,.Z.CONNECTICUT
3/8/2017 6:00:00 PM,48.47,.Z.RHODEISLAND
3/8/2017 6:00:00 PM,48.81,.Z.SEMASS
3/8/2017 6:00:00 PM,49.48,.Z.WCMASS
3/8/2017 6:00:00 PM,49.06,.Z.NEMASSBOST
3/8/2017 7:00:00 PM,42.65,.Z.MAINE
3/8/2017 7:00:00 PM,43.78,.Z.NEWHAMPSHIRE
3/8/2017 7:00:00 PM,44.01,.Z.VERMONT
3/8/2017 7:00:00 PM,46.62,.Z.CONNECTICUT
3/8/2017 7:00:00 PM,45.24,.Z.RHODEISLAND
3/8/2017 7:00:00 PM,45.53,.Z.SEMASS
3/8/2017 7:00:00 PM,46.17,.Z.WCMASS
3/8/2017 7:00:00 PM,45.69,.Z.NEMASSBOST
3/8/2017 8:00:00 PM,21.21,.Z.MAINE
3/8/2017 8:00:00 PM,35.22,.Z.NEWHAMPSHIRE
3/8/2017 8:00:00 PM,35.14,.Z.VERMONT
3/8/2017 8:00:00 PM,36.15,.Z.CONNECTICUT
3/8/2017 8:00:00 PM,35.02,.Z.RHODEISLAND
3/8/2017 8:00:00 PM,35.19,.Z.SEMASS
3/8/2017 8:00:00 PM,35.73,.Z.WCMASS
3/8/2017 8:00:00 PM,35.29,.Z.NEMASSBOST
3/8/2017 9:00:00 PM,17.76,.Z.MAINE
3/8/2017 9:00:00 PM,18.45,.Z.NEWHAMPSHIRE
3/8/2017 9:00:00 PM,18.42,.Z.VERMONT
3/8/2017 9:00:00 PM,19.03,.Z.CONNECTICUT
3/8/2017 9:00:00 PM,18.47,.Z.RHODEISLAND
3/8/2017 9:00:00 PM,18.5,.Z.SEMASS
3/8/2017 9:00:00 PM,18.77,.Z.WCMASS
3/8/2017 9:00:00 PM,18.52,.Z.NEMASSBOST
3/8/2017 10:00:00 PM,17.68,.Z.MAINE
3/8/2017 10:00:00 PM,18.39,.Z.NEWHAMPSHIRE
3/8/2017 10:00:00 PM,18.37,.Z.VERMONT
3/8/2017 10:00:00 PM,19.06,.Z.CONNECTICUT
3/8/2017 10:00:00 PM,18.72,.Z.RHODEISLAND
3/8/2017 10:00:00 PM,18.58,.Z.SEMASS
3/8/2017 10:00:00 PM,18.83,.Z.WCMASS
3/8/2017 10:00:00 PM,18.55,.Z.NEMASSBOST
3/8/2017 11:00:00 PM,16.09,.Z.MAINE
3/8/2017 11:00:00 PM,17.09,.Z.NEWHAMPSHIRE
3/8/2017 11:00:00 PM,17.03,.Z.VERMONT
3/8/2017 11:00:00 PM,17.7,.Z.CONNECTICUT
3/8/2017 11:00:00 PM,17.49,.Z.RHODEISLAND
3/8/2017 11:00:00 PM,17.36,.Z.SEMASS
3/8/2017 11:00:00 PM,17.54,.Z.WCMASS
3/8/2017 11:00:00 PM,17.33,.Z.NEMASSBOST
3/9/2017 12:00:00 AM,15.87,.Z.MAINE
3/9/2017 12:00:00 AM,16.37,.Z.NEWHAMPSHIRE
3/9/2017 12:00:00 AM,17.3,.Z.VERMONT
3/9/2017 12:00:00 AM,17.86,.Z.CONNECTICUT
3/9/2017 12:00:00 AM,17.62,.Z.RHODEISLAND
3/9/2017 12:00:00 AM,17.5,.Z.SEMASS
3/9/2017 12:00:00 AM,17.72,.Z.WCMASS
3/9/2017 12:00:00 AM,17.52,.Z.NEMASSBOST
3/9/2017 1:00:00 AM,12.64,.Z.MAINE
3/9/2017 1:00:00 AM,8.36,.Z.NEWHAMPSHIRE
3/9/2017 1:00:00 AM,12.86,.Z.VERMONT
3/9/2017 1:00:00 AM,14.04,.Z.CONNECTICUT
3/9/2017 1:00:00 AM,13.82,.Z.RHODEISLAND
3/9/2017 1:00:00 AM,13.73,.Z.SEMASS
3/9/2017 1:00:00 AM,13.9,.Z.WCMASS
3/9/2017 1:00:00 AM,13.73,.Z.NEMASSBOST
3/9/2017 2:00:00 AM,7.31,.Z.MAINE
3/9/2017 2:00:00 AM,2.72,.Z.NEWHAMPSHIRE
3/9/2017 2:00:00 AM,7.46,.Z.VERMONT
3/9/2017 2:00:00 AM,8.1,.Z.CONNECTICUT
3/9/2017 2:00:00 AM,7.97,.Z.RHODEISLAND
3/9/2017 2:00:00 AM,7.92,.Z.SEMASS
3/9/2017 2:00:00 AM,8.02,.Z.WCMASS
3/9/2017 2:00:00 AM,7.91,.Z.NEMASSBOST
3/9/2017 3:00:00 AM,15.67,.Z.MAINE
3/9/2017 3:00:00 AM,11.58,.Z.NEWHAMPSHIRE
3/9/2017 3:00:00 AM,15.82,.Z.VERMONT
3/9/2017 3:00:00 AM,16.98,.Z.CONNECTICUT
3/9/2017 3:00:00 AM,16.69,.Z.RHODEISLAND
3/9/2017 3:00:00 AM,16.57,.Z.SEMASS
3/9/2017 3:00:00 AM,16.8,.Z.WCMASS
3/9/2017 3:00:00 AM,16.56,.Z.NEMASSBOST
3/9/2017 4:00:00 AM,16.14,.Z.MAINE
3/9/2017 4:00:00 AM,11.26,.Z.NEWHAMPSHIRE
3/9/2017 4:00:00 AM,15.94,.Z.VERMONT
3/9/2017 4:00:00 AM,17.32,.Z.CONNECTICUT
3/9/2017 4:00:00 AM,17.04,.Z.RHODEISLAND
3/9/2017 4:00:00 AM,16.93,.Z.SEMASS
3/9/2017 4:00:00 AM,17.17,.Z.WCMASS
3/9/2017 4:00:00 AM,16.94,.Z.NEMASSBOST
3/9/2017 5:00:00 AM,16.51,.Z.MAINE
3/9/2017 5:00:00 AM,13.15,.Z.NEWHAMPSHIRE
3/9/2017 5:00:00 AM,16.38,.Z.VERMONT
3/9/2017 5:00:00 AM,18,.Z.CONNECTICUT
3/9/2017 5:00:00 AM,17.68,.Z.RHODEISLAND
3/9/2017 5:00:00 AM,17.58,.Z.SEMASS
3/9/2017 5:00:00 AM,17.82,.Z.WCMASS
3/9/2017 5:00:00 AM,17.57,.Z.NEMASSBOST
3/9/2017 6:00:00 AM,18.3,.Z.MAINE
3/9/2017 6:00:00 AM,15.72,.Z.NEWHAMPSHIRE
3/9/2017 6:00:00 AM,18.69,.Z.VERMONT
3/9/2017 6:00:00 AM,20.09,.Z.CONNECTICUT
3/9/2017 6:00:00 AM,19.56,.Z.RHODEISLAND
3/9/2017 6:00:00 AM,19.52,.Z.SEMASS
3/9/2017 6:00:00 AM,19.87,.Z.WCMASS
3/9/2017 6:00:00 AM,19.57,.Z.NEMASSBOST
3/9/2017 7:00:00 AM,19.28,.Z.MAINE
3/9/2017 7:00:00 AM,16.85,.Z.NEWHAMPSHIRE
3/9/2017 7:00:00 AM,19.52,.Z.VERMONT
3/9/2017 7:00:00 AM,20.63,.Z.CONNECTICUT
3/9/2017 7:00:00 AM,20.05,.Z.RHODEISLAND
3/9/2017 7:00:00 AM,20.04,.Z.SEMASS
3/9/2017 7:00:00 AM,20.39,.Z.WCMASS
3/9/2017 7:00:00 AM,20.12,.Z.NEMASSBOST
3/9/2017 8:00:00 AM,16.08,.Z.MAINE
3/9/2017 8:00:00 AM,15.54,.Z.NEWHAMPSHIRE
3/9/2017 8:00:00 AM,17.35,.Z.VERMONT
3/9/2017 8:00:00 AM,18.82,.Z.CONNECTICUT
3/9/2017 8:00:00 AM,18.27,.Z.RHODEISLAND
3/9/2017 8:00:00 AM,18.25,.Z.SEMASS
3/9/2017 8:00:00 AM,18.55,.Z.WCMASS
3/9/2017 8:00:00 AM,18.3,.Z.NEMASSBOST
3/9/2017 9:00:00 AM,15.25,.Z.MAINE
3/9/2017 9:00:00 AM,15.43,.Z.NEWHAMPSHIRE
3/9/2017 9:00:00 AM,17.06,.Z.VERMONT
3/9/2017 9:00:00 AM,18.75,.Z.CONNECTICUT
3/9/2017 9:00:00 AM,18.15,.Z.RHODEISLAND
3/9/2017 9:00:00 AM,18.12,.Z.SEMASS
3/9/2017 9:00:00 AM,18.44,.Z.WCMASS
3/9/2017 9:00:00 AM,18.18,.Z.NEMASSBOST
3/9/2017 10:00:00 AM,15.39,.Z.MAINE
3/9/2017 10:00:00 AM,15.72,.Z.NEWHAMPSHIRE
3/9/2017 10:00:00 AM,17.33,.Z.VERMONT
3/9/2017 10:00:00 AM,19,.Z.CONNECTICUT
3/9/2017 10:00:00 AM,18.39,.Z.RHODEISLAND
3/9/2017 10:00:00 AM,18.35,.Z.SEMASS
3/9/2017 10:00:00 AM,18.66,.Z.WCMASS
3/9/2017 10:00:00 AM,18.41,.Z.NEMASSBOST
3/9/2017 11:00:00 AM,15.44,.Z.MAINE
3/9/2017 11:00:00 AM,15.63,.Z.NEWHAMPSHIRE
3/9/2017 11:00:00 AM,17.39,.Z.VERMONT
3/9/2017 11:00:00 AM,19.05,.Z.CONNECTICUT
3/9/2017 11:00:00 AM,18.44,.Z.RHODEISLAND
3/9/2017 11:00:00 AM,18.36,.Z.SEMASS
3/9/2017 11:00:00 AM,18.7,.Z.WCMASS
3/9/2017 11:00:00 AM,18.43,.Z.NEMASSBOST
3/9/2017 12:00:00 PM,-0.12,.Z.MAINE
3/9/2017 12:00:00 PM,7.34,.Z.NEWHAMPSHIRE
3/9/2017 12:00:00 PM,8.66,.Z.VERMONT
3/9/2017 12:00:00 PM,9.33,.Z.CONNECTICUT
3/9/2017 12:00:00 PM,9.06,.Z.RHODEISLAND
3/9/2017 12:00:00 PM,9.04,.Z.SEMASS
3/9/2017 12:00:00 PM,9.17,.Z.WCMASS
3/9/2017 12:00:00 PM,9.06,.Z.NEMASSBOST
3/9/2017 1:00:00 PM,5.99,.Z.MAINE
3/9/2017 1:00:00 PM,17.91,.Z.NEWHAMPSHIRE
3/9/2017 1:00:00 PM,17.72,.Z.VERMONT
3/9/2017 1:00:00 PM,19.04,.Z.CONNECTICUT
3/9/2017 1:00:00 PM,18.44,.Z.RHODEISLAND
3/9/2017 1:00:00 PM,18.37,.Z.SEMASS
3/9/2017 1:00:00 PM,18.69,.Z.WCMASS
3/9/2017 1:00:00 PM,18.43,.Z.NEMASSBOST
3/9/2017 2:00:00 PM,-3.5,.Z.MAINE
3/9/2017 2:00:00 PM,7.23,.Z.NEWHAMPSHIRE
3/9/2017 2:00:00 PM,6.83,.Z.VERMONT
3/9/2017 2:00:00 PM,7.66,.Z.CONNECTICUT
3/9/2017 2:00:00 PM,7.43,.Z.RHODEISLAND
3/9/2017 2:00:00 PM,7.4,.Z.SEMASS
3/9/2017 2:00:00 PM,7.53,.Z.WCMASS
3/9/2017 2:00:00 PM,7.43,.Z.NEMASSBOST
3/9/2017 3:00:00 PM,-14.06,.Z.MAINE
3/9/2017 3:00:00 PM,-5.52,.Z.NEWHAMPSHIRE
3/9/2017 3:00:00 PM,-5.68,.Z.VERMONT
3/9/2017 3:00:00 PM,-5.79,.Z.CONNECTICUT
3/9/2017 3:00:00 PM,-5.58,.Z.RHODEISLAND
3/9/2017 3:00:00 PM,-5.56,.Z.SEMASS
3/9/2017 3:00:00 PM,-5.66,.Z.WCMASS
3/9/2017 3:00:00 PM,-5.57,.Z.NEMASSBOST
3/9/2017 4:00:00 PM,7.57,.Z.MAINE
3/9/2017 4:00:00 PM,19.66,.Z.NEWHAMPSHIRE
3/9/2017 4:00:00 PM,18.89,.Z.VERMONT
3/9/2017 4:00:00 PM,20.38,.Z.CONNECTICUT
3/9/2017 4:00:00 PM,19.82,.Z.RHODEISLAND
3/9/2017 4:00:00 PM,19.79,.Z.SEMASS
3/9/2017 4:00:00 PM,20.07,.Z.WCMASS
3/9/2017 4:00:00 PM,19.8,.Z.NEMASSBOST
3/9/2017 5:00:00 PM,17.99,.Z.MAINE
3/9/2017 5:00:00 PM,21.65,.Z.NEWHAMPSHIRE
3/9/2017 5:00:00 PM,21.06,.Z.VERMONT
3/9/2017 5:00:00 PM,22.33,.Z.CONNECTICUT
3/9/2017 5:00:00 PM,21.73,.Z.RHODEISLAND
3/9/2017 5:00:00 PM,21.77,.Z.SEMASS
3/9/2017 5:00:00 PM,22.06,.Z.WCMASS
3/9/2017 5:00:00 PM,21.78,.Z.NEMASSBOST
3/9/2017 6:00:00 PM,32.12,.Z.MAINE
3/9/2017 6:00:00 PM,34.44,.Z.NEWHAMPSHIRE
3/9/2017 6:00:00 PM,34.32,.Z.VERMONT
3/9/2017 6:00:00 PM,35.29,.Z.CONNECTICUT
3/9/2017 6:00:00 PM,34.15,.Z.RHODEISLAND
3/9/2017 6:00:00 PM,34.38,.Z.SEMASS
3/9/2017 6:00:00 PM,34.93,.Z.WCMASS
3/9/2017 6:00:00 PM,34.5,.Z.NEMASSBOST
3/9/2017 7:00:00 PM,31.87,.Z.MAINE
3/9/2017 7:00:00 PM,33.25,.Z.NEWHAMPSHIRE
3/9/2017 7:00:00 PM,33.21,.Z.VERMONT
3/9/2017 7:00:00 PM,34.15,.Z.CONNECTICUT
3/9/2017 7:00:00 PM,32.95,.Z.RHODEISLAND
3/9/2017 7:00:00 PM,33.17,.Z.SEMASS
3/9/2017 7:00:00 PM,33.74,.Z.WCMASS
3/9/2017 7:00:00 PM,33.26,.Z.NEMASSBOST
3/9/2017 8:00:00 PM,26.29,.Z.MAINE
3/9/2017 8:00:00 PM,30.92,.Z.NEWHAMPSHIRE
3/9/2017 8:00:00 PM,30.96,.Z.VERMONT
3/9/2017 8:00:00 PM,31.91,.Z.CONNECTICUT
3/9/2017 8:00:00 PM,30.79,.Z.RHODEISLAND
3/9/2017 8:00:00 PM,30.97,.Z.SEMASS
3/9/2017 8:00:00 PM,31.49,.Z.WCMASS
3/9/2017 8:00:00 PM,31.01,.Z.NEMASSBOST
3/9/2017 9:00:00 PM,12.75,.Z.MAINE
3/9/2017 9:00:00 PM,22.69,.Z.NEWHAMPSHIRE
3/9/2017 9:00:00 PM,22.76,.Z.VERMONT
3/9/2017 9:00:00 PM,23.49,.Z.CONNECTICUT
3/9/2017 9:00:00 PM,22.76,.Z.RHODEISLAND
3/9/2017 9:00:00 PM,22.81,.Z.SEMASS
3/9/2017 9:00:00 PM,23.15,.Z.WCMASS
3/9/2017 9:00:00 PM,22.79,.Z.NEMASSBOST
3/9/2017 10:00:00 PM,13.56,.Z.MAINE
3/9/2017 10:00:00 PM,16.46,.Z.NEWHAMPSHIRE
3/9/2017 10:00:00 PM,16.56,.Z.VERMONT
3/9/2017 10:00:00 PM,17.1,.Z.CONNECTICUT
3/9/2017 10:00:00 PM,16.66,.Z.RHODEISLAND
3/9/2017 10:00:00 PM,16.6,.Z.SEMASS
3/9/2017 10:00:00 PM,16.83,.Z.WCMASS
3/9/2017 10:00:00 PM,16.53,.Z.NEMASSBOST
3/9/2017 11:00:00 PM,-21.9,.Z.MAINE
3/9/2017 11:00:00 PM,-22.68,.Z.NEWHAMPSHIRE
3/9/2017 11:00:00 PM,-22.75,.Z.VERMONT
3/9/2017 11:00:00 PM,-23.39,.Z.CONNECTICUT
3/9/2017 11:00:00 PM,-23.1,.Z.RHODEISLAND
3/9/2017 11:00:00 PM,-22.93,.Z.SEMASS
3/9/2017 11:00:00 PM,-23.14,.Z.WCMASS
3/9/2017 11:00:00 PM,-22.85,.Z.NEMASSBOST
3/10/2017 12:00:00 AM,-32.89,.Z.MAINE
3/10/2017 12:00:00 AM,-29.81,.Z.NEWHAMPSHIRE
3/10/2017 12:00:00 AM,-29.96,.Z.VERMONT
3/10/2017 12:00:00 AM,-30.61,.Z.CONNECTICUT
3/10/2017 12:00:00 AM,-30.3,.Z.RHODEISLAND
3/10/2017 12:00:00 AM,-30.09,.Z.SEMASS
3/10/2017 12:00:00 AM,-30.38,.Z.WCMASS
3/10/2017 12:00:00 AM,-30.07,.Z.NEMASSBOST
3/10/2017 1:00:00 AM,-21.89,.Z.MAINE
3/10/2017 1:00:00 AM,-17.89,.Z.NEWHAMPSHIRE
3/10/2017 1:00:00 AM,-18.08,.Z.VERMONT
3/10/2017 1:00:00 AM,-18.45,.Z.CONNECTICUT
3/10/2017 1:00:00 AM,-18.21,.Z.RHODEISLAND
3/10/2017 1:00:00 AM,-18.07,.Z.SEMASS
3/10/2017 1:00:00 AM,-18.28,.Z.WCMASS
3/10/2017 1:00:00 AM,-18.04,.Z.NEMASSBOST
3/10/2017 2:00:00 AM,6.17,.Z.MAINE
3/10/2017 2:00:00 AM,7.32,.Z.NEWHAMPSHIRE
3/10/2017 2:00:00 AM,7.42,.Z.VERMONT
3/10/2017 2:00:00 AM,7.54,.Z.CONNECTICUT
3/10/2017 2:00:00 AM,7.44,.Z.RHODEISLAND
3/10/2017 2:00:00 AM,7.39,.Z.SEMASS
3/10/2017 2:00:00 AM,7.47,.Z.WCMASS
3/10/2017 2:00:00 AM,7.38,.Z.NEMASSBOST
3/10/2017 3:00:00 AM,22.42,.Z.MAINE
3/10/2017 3:00:00 AM,23.56,.Z.NEWHAMPSHIRE
3/10/2017 3:00:00 AM,24.08,.Z.VERMONT
3/10/2017 3:00:00 AM,24.26,.Z.CONNECTICUT
3/10/2017 3:00:00 AM,23.89,.Z.RHODEISLAND
3/10/2017 3:00:00 AM,23.73,.Z.SEMASS
3/10/2017 3:00:00 AM,24.02,.Z.WCMASS
3/10/2017 3:00:00 AM,23.71,.Z.NEMASSBOST
3/10/2017 4:00:00 AM,-14.71,.Z.MAINE
3/10/2017 4:00:00 AM,-15.38,.Z.NEWHAMPSHIRE
3/10/2017 4:00:00 AM,-15.53,.Z.VERMONT
3/10/2017 4:00:00 AM,-15.95,.Z.CONNECTICUT
3/10/2017 4:00:00 AM,-15.71,.Z.RHODEISLAND
3/10/2017 4:00:00 AM,-15.58,.Z.SEMASS
3/10/2017 4:00:00 AM,-15.77,.Z.WCMASS
3/10/2017 4:00:00 AM,-15.54,.Z.NEMASSBOST
3/10/2017 5:00:00 AM,6.81,.Z.MAINE
3/10/2017 5:00:00 AM,7.09,.Z.NEWHAMPSHIRE
3/10/2017 5:00:00 AM,7.16,.Z.VERMONT
3/10/2017 5:00:00 AM,7.29,.Z.CONNECTICUT
3/10/2017 5:00:00 AM,7.18,.Z.RHODEISLAND
3/10/2017 5:00:00 AM,7.13,.Z.SEMASS
3/10/2017 5:00:00 AM,7.22,.Z.WCMASS
3/10/2017 5:00:00 AM,7.11,.Z.NEMASSBOST
3/10/2017 6:00:00 AM,20.07,.Z.MAINE
3/10/2017 6:00:00 AM,20.75,.Z.NEWHAMPSHIRE
3/10/2017 6:00:00 AM,20.72,.Z.VERMONT
3/10/2017 6:00:00 AM,21.11,.Z.CONNECTICUT
3/10/2017 6:00:00 AM,20.83,.Z.RHODEISLAND
